id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
49021,1.46909,Killer Elite,Gary McKendry,116,Action|Adventure|Thriller,Current Entertainment|Omnilab Media|Ambience Entertainment|International Traders|Open Road Films,440,6.0,2011,63980270.8110371,56009013.463
48171,1.465299,The Rite,Mikael HÃ¥fstrÃ¶m,114,Drama|Thriller|Horror,New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission,320,5.7,2011,35867727.5758844,93108387.42574409
51162,1.425344,Winnie the Pooh,Stephen Anderson|Don Hall,63,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,174,6.8,2011,29081941.277744103,14017495.695872596
52451,1.407986,The Three Musketeers,Paul W.S. Anderson,110,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Ã‰ditions de Films (NEF)|New Legacy|Constantin Film Produktion,589,5.5,2011,72704853.1943604,128226625.874397
58232,1.388994,Chalet Girl,Phil Traill,96,Comedy|Romance,UK Film Council|Prescience|Aegis Film Fund|Kaleidoscope Films,108,6.2,2011,7755184.34073177,1695920.19139794
59436,1.367727,Midnight in Paris,Woody Allen,94,Fantasy|Comedy|Romance,Gravier Productions|TelevisiÃ³ de Catalunya (TV3)|VersÃ¡til Cinema|Mediapro|Pontchartrain Productions,1117,7.2,2011,29081941.277744103,146494675.096552
38321,1.344998,Priest,Scott Stewart,87,Action|Fantasy|Horror|Science Fiction|Thriller,Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP,439,5.3,2011,58163882.5554883,75912718.30843921
57157,1.285106,Young Adult,Jason Reitman,94,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,219,5.2,2011,11632776.5110976,22237047.872752894
59440,1.246852,Warrior,Gavin O'Connor,140,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,768,7.6,2011,24234951.064786807,22351522.1488064
59965,1.246595,Abduction,John Singleton,106,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,631,5.5,2011,33928931.490701504,79575127.3789028
48138,1.246283,Unknown,Jaume Collet-Serra,113,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,779,6.4,2011,29081941.277744103,126784077.249391
38050,1.241191,The Adjustment Bureau,George Nolfi,106,Thriller|Romance|Fantasy,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,1097,6.4,2011,48663781.7380919,123956325.709987
37958,1.240414,Immortals,Tarsem Singh,110,Fantasy|Action|Drama,Virgin Produced|Mark Canton Productions,596,5.6,2011,72704853.1943604,219960309.935942
60420,1.22871,Like Crazy,Drake Doremus,90,Drama|Romance,Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,257,6.4,2011,242349.510647868,3433950.06436803
59861,1.21550499999999,Larry Crowne,Tom Hanks,98,Comedy|Romance|Drama,Universal Pictures|Playtone Productions|Vendome Pictures,218,5.6,2011,29081941.277744103,35053796.744373605
39513,1.21340499999999,Paul,Greg Mottola,104,Adventure|Comedy|Science Fiction,Universal Pictures|Big Talk Productions|Relativity Media|Working Title Films,1143,6.4,2011,38775921.7036588,94566766.3207854
75736,1.2120030000000002,Catch .44,Aaron Harvey,93,Drama|Action|Thriller,Benaroya Pictures|Emmett/Furla Films|Waterfall Media|Sakonnet Capital Partners|Annapurna Productions,71,4.9,2011,6785786.2981403,0.0
69798,1.20877099999999,The Inbetweeners Movie,Ben Palmer,97,Comedy,Channel 4 Television Corporation,204,6.2,2011,0.0,85332019.7989856
62835,1.205338,Colombiana,Olivier Megaton,108,Action|Thriller|Crime|Drama,TF1 Films Production|Canal+|CinÃ©CinÃ©ma|Grive Productions|EuropaCorp,554,6.5,2011,38775921.7036588,59100179.5325174
44943,1.19533,Battle: Los Angeles,Jonathan Liebesman,116,Action|Science Fiction,Columbia Pictures|Original Film|Relativity Media,1041,5.5,2011,67857862.98140301,196270876.956245
55779,1.176723,Final Destination 5,Steven Quale,92,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,493,5.9,2011,45561708.0017992,153055972.073581
45610,1.128994,Machine Gun Preacher,Marc Forster,129,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,166,6.4,2011,29081941.277744103,2450545.18945915
71880,1.123666,Jack and Jill,Dennis Dugan,91,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,371,4.2,2011,76582445.36472629,145093477.114451
63492,1.120851,What's Your Number?,Mark Mylod,106,Comedy|Romance,Regency Enterprises|Contrafilm|New Regency Pictures,390,6.2,2011,19387960.8518294,29494997.9061002
23047,1.11981,Season of the Witch,Dominic Sena,95,Adventure|Fantasy|Action,Atlas Entertainment|Relativity Media,453,5.2,2011,38775921.7036588,85403967.55230871
75900,1.116674,My Week with Marilyn,Simon Curtis,99,Drama,BBC Films|The Weinstein Company|UK Film Council|Lip Sync Post|Trademark Films,212,6.7,2011,6204147.47258542,33984861.88016681
71670,1.114169,Hostel: Part III,Scott Spiegel,88,Horror,Raw Nerve|Stage 6 Films|RCR Media Group,133,4.9,2011,5816388.25554883,0.0
74465,1.111078,We Bought a Zoo,Cameron Crowe,124,Drama|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Vinyl Films|LBI Entertainment,589,6.4,2011,48469902.12957361,116407101.61618
58547,1.109807,10 Years,Jamie Linden,100,Comedy|Drama,Anchor Bay Films|Temple Hill Entertainment|Boss Media|33andOut Productions|Iron Horse Entertainment (II),100,5.6,2011,0.0,194990.53867510398
71469,1.107689,The Darkest Hour,Chris Gorak,89,Horror|Action|Thriller|Science Fiction,Summit Entertainment|Regency Enterprises|Bazelevs Production|The Jacobson Company|New Regency Pictures,309,4.7,2011,29081941.277744103,62649079.8473779
50014,1.105855,The Help,Tate Taylor,146,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,1056,7.6,2011,24234951.064786807,120469153.754284
75174,1.102011,The Grey,Joe Carnahan,117,Action|Drama|Thriller,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution,955,6.3,2011,24234951.064786807,74913462.80613591
60308,1.081676,Moneyball,Bennett Miller,133,Drama,Columbia Pictures|Scott Rudin Productions,899,6.9,2011,48469902.12957361,106833690.071813
71859,1.079441,We Need to Talk About Kevin,Lynne Ramsay,112,Drama|Thriller,BBC Films,345,7.3,2011,6785786.2981403,5854138.55412343
49950,1.074793,The Roommate,Christian E. Christiansen,91,Thriller|Drama|Horror,Vertigo Entertainment|Screen Gems,133,5.5,2011,15510368.6814635,39253601.31372821
417859,1.071695,Puss in Boots,Chris Miller,90,Action|Adventure|Animation|Family|Fantasy,DreamWorks,48,6.9,2011,126021745.536891,538003773.866579
49517,1.058691,Tinker Tailor Soldier Spy,Tomas Alfredson,127,Drama|Thriller|Mystery,StudioCanal|Kinowelt Filmproduktion|Canal+|CinÃ©CinÃ©ma|Working Title Films,490,6.5,2011,29081941.277744103,0.0
40805,1.058342,The Green Hornet,Michel Gondry,119,Action|Crime|Comedy,Original Film|Sony Pictures Entertainment|Reliance BIG Entertainment,854,5.4,2011,116327765.110976,220845594.279776
49022,1.055533,Something Borrowed,Luke Greenfield,112,Comedy|Drama|Romance,Alcon Entertainment|Wild Ocean Films|2S Films,180,6.0,2011,33928931.490701504,58068797.20968461
37430,1.054256,Conan the Barbarian,Marcus Nispel,113,Adventure|Fantasy|Action,Dark Horse Entertainment|Nu Image Films|Paradox Entertainment|Nimar Studios|Millennium Films,382,5.2,2011,87245823.83323249,47301797.8456097
58233,1.048895,Johnny English Reborn,Oliver Parker,101,Crime|Adventure|Action|Comedy|Thriller,Universal Pictures,689,6.0,2011,43622911.9166162,155179867.92921
39538,1.045866,Contagion,Steven Soderbergh,106,Drama|Thriller|Science Fiction,Double Feature Films|Regency Enterprises|Warner Bros.|Participant Media|Imagenation Abu Dhabi FZ,852,6.1,2011,58163882.5554883,131312814.084965
73937,1.038162,The Big Year,David Frankel,100,Comedy,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Deuce Three Productions|Sunswept Entertainment,152,5.4,2011,39745319.7462503,7220449.83946768
38117,1.029084,Beastly,Daniel Barnz,86,Drama|Fantasy|Romance,CBS Films|Mel's Cite du Cinema|Storefront Films,507,6.0,2011,16479766.724055,41844620.0347432
55465,1.024786,A Very Harold & Kumar Christmas,Todd Strauss-Schulson,108,Comedy,New Line Cinema|Mandate Pictures,186,6.0,2011,18418562.8092379,34304294.0455694
60935,1.013771,The Thing,Matthijs van Heijningen Jr.,103,Horror|Science Fiction|Mystery|Thriller,Universal Pictures|Strike Entertainment|Morgan Creek Productions,479,6.0,2011,33928931.490701504,27267877.6387014
59108,1.013101,Tower Heist,Brett Ratner,104,Action|Comedy,Universal Pictures|Image Entertainment|Relativity Media|Rat Entertainment,588,5.8,2011,72704853.1943604,148250646.588494
62838,1.011185,New Year's Eve,Garry Marshall,118,Comedy|Romance,New Line Cinema,479,5.6,2011,54286290.3851224,137697794.037814
38319,1.004841,Your Highness,David Gordon Green,102,Adventure|Fantasy|Action|Comedy,Universal Pictures|Stuber Productions,289,5.1,2011,48372962.3253144,25322264.746483
56590,0.985304,All Star Superman,Sam Liu,76,Animation|Action|Adventure,DC Comics|Warner Bros. Animation,66,6.9,2011,3392893.14907015,0.0
89708,0.982341,Samsara,Ron Fricke,102,Drama|Documentary,Magidson Films,83,7.9,2011,3877592.17036588,0.0
50357,0.941604,Apollo 18,Gonzalo LÃ³pez-Gallego,86,Horror|Thriller|Science Fiction,Bazelevs Production|Dimension Films|Bekmambetov Projects Ltd.,205,4.9,2011,4846990.21295736,24780648.488514494
58151,0.93488,Fright Night,Craig Gillespie,106,Horror|Comedy,Touchstone Pictures,328,6.1,2011,16479766.724055,24159567.764800694
65759,0.93092,Happy Feet Two,George Miller,100,Music|Family|Animation|Comedy,Village Roadshow Pictures|Warner Bros.|Dr D Studios|Kennedy Miller Mitchell,232,5.8,2011,126021745.536891,145803733.7335
41446,0.929466,Scream 4,Wes Craven,111,Horror|Mystery,Dimension Films,499,6.0,2011,38775921.7036588,94166052.0683076
50321,0.921653,Mars Needs Moms,Simon Wells,88,Adventure|Animation|Family,Walt Disney Animation Studios,129,5.5,2011,145409706.38872,37799503.28044289
59678,0.91973,Attack the Block,Joe Cornish,88,Action|Comedy|Science Fiction,UK Film Council|Studio Canal|Film4,427,6.4,2011,13911376.6615482,3843354.97029764
60307,0.917718,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,99,Family|Comedy,Fox 2000 Pictures|Color Force,127,6.4,2011,20357358.8944209,70201279.9931754
64685,0.907952,Extremely Loud & Incredibly Close,Stephen Daldry,129,Drama,Paramount Pictures|Scott Rudin Productions|Warner Bros.,463,7.0,2011,38775921.7036588,53557187.6987265
55301,0.904531,Alvin and the Chipmunks: Chipwrecked,Mike Mitchell,87,Comedy|Fantasy|Family|Music|Animation,Fox 2000 Pictures,308,5.5,2011,72704853.1943604,332208283.894033
50780,0.903312,The Beaver,Jodie Foster,91,Drama,Summit Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Anonymous Content,144,6.0,2011,20357358.8944209,941107.130116482
64639,0.897265,Straw Dogs,Rod Lurie,110,Thriller,Battleplan Productions,75,5.3,2011,24234951.064786807,10008492.8962511
74534,0.8958290000000001,The Best Exotic Marigold Hotel,John Madden,124,Drama|Comedy,Participant Media|Imagenation Abu Dhabi FZ,310,6.8,2011,9693980.42591472,132648701.782141
41513,0.8790030000000001,The Smurfs,Raja Gosnell,103,Animation|Family|Adventure|Comedy|Fantasy,Columbia Pictures|Sony Pictures Animation|Kerner Entertainment Company,797,5.5,2011,106633784.685061,546497490.228467
51999,0.8767309999999989,Perfect Sense,David Mackenzie,92,Drama|Science Fiction|Romance,Zentropa Entertainments|BBC Films|Scottish Screen|Danish Filminstitute|Film i VÃ¤st,146,6.7,2011,0.0,880213.4226730571
50456,0.8638040000000001,Hanna,Joe Wright,111,Action|Thriller|Adventure,Focus Features|Neunte Babelsberg Film|Focus Features|Holleran Company|Sechzehnte Babelsberg Film,804,6.5,2011,29081941.277744103,61830221.5656166
70670,0.859651,Hodejegerne,Morten Tyldum,100,Thriller|Crime,Nordisk Film|Yellow Bird Films|Friland Produksjon|ARD Degeto Film,257,7.0,2011,0.0,15219265.2350596
72432,0.854834,Puncture,Adam Kassen|Mark Kassen,100,Drama|Mystery,Cherry Sky Films,69,6.6,2011,0.0,66835.14804646901
85435,0.852907,A Few Best Men,Stephan Elliott,97,Comedy,Parabolic Pictures|Stable Way Entertainment|Quickfire Films|Screen Australia|Screen NSW,87,5.7,2011,12086831.890869,28119728.4134443
64586,0.851701,Sleeping Beauty,Julia Leigh,102,Drama|Romance,Screen Australia|Screen NSW|Fulcrum Media Finance|Spectrum Films|Magic Films,100,5.4,2011,9693980.42591472,0.0
49020,0.8476360000000001,Submarine,Richard Ayoade,97,Drama|Comedy|Romance,Film4|Film Agency for Wales|Red Hour Films|Warp (Submarine)|Warp Films,252,7.4,2011,0.0,838198.742109099
62046,0.8461879999999989,Flypaper,Rob Minkoff,87,Mystery|Comedy|Crime,Rising Star|The Safran Company|Foresight Unlimited|Shifting Gears Entertainment,153,6.1,2011,4846990.21295736,3045997.93712096
50839,0.846125,Margin Call,J.C. Chandor,107,Thriller|Drama,Benaroya Pictures|Before the Door Pictures|Washington Square Films|Untitled Entertainment,313,6.6,2011,3392893.14907015,18907177.2292277
45772,0.827785,Gnomeo & Juliet,Kelly Asbury,84,Animation|Family,Starz Animation|Touchstone Pictures,335,5.7,2011,34898329.533293,183906860.236067
55846,0.815155,Blitz,Elliott Lester,97,Crime|Action|Thriller,Davis-Films|Current Entertainment|Lionsgate|Lipsync Productions|Blitz Films,309,6.0,2011,15292203.7131822,719172.1728475479
52067,0.8122520000000001,Cedar Rapids,Miguel Arteta,87,Comedy,Ad Hominem Enterprises,71,5.7,2011,0.0,6651138.84882043
65057,0.8083359999999989,The Descendants,Alexander Payne,115,Comedy|Drama,Fox Searchlight Pictures|Dune Entertainment|Ad Hominem Enterprises,590,6.6,2011,19387960.8518294,171819196.601678
50359,0.8067350000000001,Hop,Tim Hill,95,Animation,Universal Pictures|Illumination Entertainment,228,5.4,2011,61072076.68326271,178324379.003613
23514,0.806361,The Rum Diary,Bruce Robinson,120,Drama|Comedy,FilmEngine|Infinitum Nihil|GK Films,234,5.5,2011,43622911.9166162,23265553.022195306
68684,0.803764,Detention,Joseph Kahn,93,Horror|Comedy|Science Fiction,Detention Films,70,5.9,2011,9693980.42591472,0.0
67913,0.802769,The Guard,John Michael McDonagh,96,Action|Comedy|Thriller|Crime,UK Film Council|Crescendo Productions|Element Pictures|Irish Film Board|Prescience,194,6.6,2011,5816388.25554883,18961691.3281528
59968,0.80048,Our Idiot Brother,Jesse Peretz,90,Comedy|Drama,The Weinstein Company,199,5.7,2011,9693980.42591472,16744987.242721695
63493,0.786615,The Ledge,Matthew Chapman,101,Drama|Thriller,Rising Star|Foresight Unlimited|VIP Media Group|Michael Mailer Films|Ledge Productions,44,5.7,2011,9693980.42591472,592288.6324507929
68817,0.785489,Footloose,Craig Brewer,113,Drama|Music|Romance,Spyglass Entertainment|MTV Films,266,6.5,2011,23265553.022195306,61598777.7829479
45156,0.780354,A Little Bit of Heaven,Nicole Kassell,106,Comedy|Drama|Romance,Davis Entertainment|The Film Department|MJW Films,134,6.2,2011,0.0,1257248.18916445
70578,0.7803180000000001,Trespass,Joel Schumacher,91,Crime|Drama|Thriller,Nu Image Films|Winkler Films|Millennium Films,179,5.3,2011,34898329.533293,9318308.6330712
72113,0.779648,Carnage,Roman Polanski,80,Comedy|Drama,Wild Bunch|Zanagar Films|Canal+|Constantin Film Produktion|CinÃ©CinÃ©ma,382,6.9,2011,24234951.064786807,26758361.0581173
55420,0.779536,Another Earth,Mike Cahill,92,Drama|Science Fiction,Artists Public Domain,299,6.8,2011,96939.8042591472,1722557.31081227
10316,0.771868,The Ides of March,George Clooney,101,Drama,Appian Way|Crystal City Entertainment|Cross Creek Pictures|Exclusive Media Group|Smokehouse Pictures,591,6.4,2011,12117475.5323934,73667524.5839343
54540,0.7670710000000001,Beverly Hills Chihuahua 2,Alex Zamm,93,Family,Walt Disney Pictures,30,5.0,2011,0.0,11632776.5110976
38356,0.7605029999999989,Transformers: Dark of the Moon,Michael Bay,154,Action|Science Fiction|Adventure,Paramount Pictures|Di Bonaventura Pictures|Hasbro|Indochina Productions,2456,6.1,2011,189032618.305337,1089358138.29044
72571,0.760193,Paranormal Activity 3,Henry Joost|Ariel Schulman,83,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,406,6.0,2011,4846990.21295736,199408878.522792
63207,0.755324,Intruders,Juan Carlos Fresnadillo,100,Horror|Thriller|Drama,Universal Pictures International (UPI)|Antena 3 Films|Apaches Entertainment|Canal+ EspaÃ±a|Ministerio de Cultura,83,5.2,2011,12602174.5536891,0.0
44564,0.747362,The Dilemma,Ron Howard,111,Comedy|Drama,Imagine Entertainment|Universal Pictures|Spyglass Entertainment|Wild West Picture Show Productions,204,5.2,2011,67857862.98140301,65058885.1146991
50725,0.734516,Take Me Home Tonight,Michael Dowse,97,Comedy|Drama|Romance,Imagine Entertainment|Rogue Pictures|Relativity Media|Internationale Filmproduktion Blackbird Dritte,120,6.3,2011,18418562.8092379,6716055.55814061
75802,0.731793,Hysteria,Tanya Wexler,100,Comedy|Romance,Arte France CinÃ©ma|Forthcoming Productions|Beachfront Films|Chimera Films LLC|Informant Media,131,6.5,2011,0.0,9213293.74311727
83899,0.706395,You're Next,Adam Wingard,95,Horror|Thriller|Mystery,HanWay Films|Snoot Entertainment,445,6.6,2011,0.0,13907953.717059802
81390,0.70252,A Lonely Place to Die,Julian Gilbey,99,Adventure|Action|Thriller|Crime,Carnaby International|Molinare Studios|Eigerwand Pictures,77,6.1,2011,3877592.17036588,24569393.389480803
64328,0.699052,The Muppets,James Bobin,103,Comedy|Family|Music,Walt Disney Pictures,328,6.4,2011,43622911.9166162,160129276.014765
56288,0.688697,Spy Kids: All the Time in the World,Robert Rodriguez,89,Family|Comedy|Action,Dimension Films,125,4.5,2011,26173747.1499697,82945874.6296899
44945,0.687144,Trust,David Schwimmer,104,Crime|Drama|Thriller,Nu Image Films|Millennium Films|Dark Harbor Stories,164,6.5,2011,9209281.40461898,116327.76511097599
74536,0.6859770000000001,The Son of No One,Dito Montiel,90,Drama|Thriller|Crime,Millennium Films,57,4.8,2011,14540970.638872,0.0
38684,0.679469,Jane Eyre,Cary Fukunaga,120,Drama|Romance,BBC Films|Ruby Films,225,6.9,2011,0.0,33648413.8709227
74998,0.666454,Seeking Justice,Roger Donaldson,105,Action|Drama|Thriller,Endgame Entertainment|Maguire Entertainment|Ram Bergman Productions|Aura Film Partnership|Fierce Entertainment,171,5.9,2011,16479766.724055,11977686.3958556
49012,0.661177999999999,Arthur,Jason Winer,110,Comedy|Romance,Warner Bros.,180,5.3,2011,38775921.7036588,44335804.32894389
49494,0.658095,The Eagle,Kevin Macdonald,114,Adventure|Drama,Toledo Productions|Film4|Focus Features|Prime Focus|Twins Financing,252,5.9,2011,24234951.064786807,26292052.4870876
57431,0.656612,The Sitter,David Gordon Green,81,Comedy,Twentieth Century Fox Film Corporation,213,5.4,2011,24234951.064786807,33872888.651063204
63310,0.644722999999999,Rundskop,MichaÃ«l R. Roskam,124,Crime|Drama,Waterland|Waterland Film|Artemis|Savage Films,56,7.5,2011,1938796.08518294,40782.5756518232
80591,0.626306,W.E.,Madonna,119,Drama|Romance,IM Global|Semtex Films,43,5.8,2011,14540970.638872,841863.066710095
79697,0.615488,Butter,Jim Field Smith,90,Comedy,Michael De Luca Productions|Vandalia Films,77,5.9,2011,0.0,170329.052471577
